nro_siniestro_gw,nro_situacion,id._publico_exposicion,codigo_plan_cobertura,plan_cobertura,nombre_exposicion,cobertura_principal,codigo_tipo_transaccion,usuario_creador,monto_transaccion,fecha_pago,tipo_vehiculo,grupo_tipo_vehiculo_alternativo,marca_vehiculo,modelo_vehiculo,año_mes_fecha_pago,usd_blue,ipc_factor,pago_ipc,pago_usd
4-3431586,1,cc:841697,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,JGRIMBER,9735000.0,2026-02-24,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,LOGAN,2026-02-01,1441.6,1.033826222,10064298.271170001,6752.913429522753
4-3431758,1,cc:842038,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MFERES,6298224.0,2026-02-26,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,PASSAT,2026-02-01,1441.6,1.033826222,6511269.123229728,4368.912319644839
4-3431758,1,cc:842038,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MCICCOCI,6298224.0,2026-02-26,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,PASSAT,2026-02-01,1441.6,1.033826222,6511269.123229728,4368.912319644839
4-3432522,1,cc:843261,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,HZALAZAR,49001.0,2026-02-26,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,UP,2026-02-01,1441.6,1.033826222,50658.518704222006,33.99070477247503
4-3432530,1,cc:843268,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,DSECRETI,8500000.01,2026-03-02,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,LOGAN,2026-03-01,1411.1904761904761,1.0,8500000.01,6023.283286991733
4-3432665,1,cc:843632,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVIVIANO,19035620.01,2026-02-26,P GII +1000Kg,PICK UPS,IVECO,DAILY,2026-02-01,1441.6,1.033826222,19679523.118365906,13204.508885960046
4-3432665,1,cc:843632,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,19035620.01,2026-02-26,P GII +1000Kg,PICK UPS,IVECO,DAILY,2026-02-01,1441.6,1.033826222,19679523.118365906,13204.508885960046
4-3432665,1,cc:843632,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,19035620.01,2026-02-26,P GII +1000Kg,PICK UPS,IVECO,DAILY,2026-02-01,1441.6,1.033826222,19679523.118365906,13204.508885960046
4-3432673,1,cc:843540,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MDSALVAT,11196740.0,2026-03-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2026-03-01,1411.1904761904761,1.0,11196740.0,7934.251391935212
4-3432673,1,cc:843540,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MCICCOCI,11196740.0,2026-03-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2026-03-01,1411.1904761904761,1.0,11196740.0,7934.251391935212
4-3432935,1,cc:843874,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,HZALAZAR,16799000.0,2026-03-04,JEEP/CAM.FAM,JEEPS,FORD,ECO SPORT,2026-03-01,1411.1904761904761,1.0,16799000.0,11904.133625780327
4-3432935,1,cc:843874,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MFERES,16799000.0,2026-03-04,JEEP/CAM.FAM,JEEPS,FORD,ECO SPORT,2026-03-01,1411.1904761904761,1.0,16799000.0,11904.133625780327
4-3432994,1,cc:844222,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DMOGGI,9449000.0,2026-03-17,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CLASSIC,2026-03-01,1411.1904761904761,1.0,9449000.0,6695.76514256791
4-3433569,1,cc:844866,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,NRETAMAL,13872500.0,2026-03-02,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2026-03-01,1411.1904761904761,1.0,13872500.0,9830.352623586976
4-3433569,1,cc:844866,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MAROMERO,13872500.0,2026-03-02,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2026-03-01,1411.1904761904761,1.0,13872500.0,9830.352623586976
4-3433610,1,cc:845059,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MFERES,4400000.0,2026-03-02,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,205,2026-03-01,1411.1904761904761,1.0,4400000.0,3117.9348743040323
4-3433751,1,cc:856934,35,PLAN COMPACTO L2 (EX 35),(3) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,FLIBERAT,8800000.0,2026-03-13,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,MEGANE,2026-03-01,1411.1904761904761,1.0,8800000.0,6235.869748608065
4-3433751,1,cc:856934,35,PLAN COMPACTO L2 (EX 35),(3) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MCICCOCI,8800000.0,2026-03-13,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,MEGANE,2026-03-01,1411.1904761904761,1.0,8800000.0,6235.869748608065
4-3433753,1,cc:845258,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,VABENITE,19613000.0,2026-03-02,P GII +1000Kg,PICK UPS,VOLKSWAGEN,AMAROK,2026-03-01,1411.1904761904761,1.0,19613000.0,13898.194702210225
4-3433753,1,cc:845258,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVINCIGU,19613000.0,2026-03-02,P GII +1000Kg,PICK UPS,VOLKSWAGEN,AMAROK,2026-03-01,1411.1904761904761,1.0,19613000.0,13898.194702210225
4-3433816,1,cc:845525,36,"36 - R.C., INC. Y ROBO TOTAL Y PARCIAL",(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,DTALOTTI,8570000.0,2026-03-02,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,MEGANE,2026-03-01,1411.1904761904761,1.0,8570000.0,6072.886789269445
4-3433898,1,cc:845575,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,YPIZARRO,11499000.0,2026-03-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,CLIO,2026-03-01,1411.1904761904761,1.0,11499000.0,8148.4393453686525
4-3433913,1,cc:845593,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,16500000.0,2026-03-03,P GII +1000Kg,PICK UPS,FORD,RANGER,2026-03-01,1411.1904761904761,1.0,16500000.0,11692.255778640121
4-3434056,1,cc:846262,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,AFUNES,11642160.0,2026-03-16,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,SONIC,2026-03-01,1411.1904761904761,1.0,11642160.0,8249.885608233508
4-3434056,1,cc:846262,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVIVES,11642160.0,2026-03-16,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,SONIC,2026-03-01,1411.1904761904761,1.0,11642160.0,8249.885608233508
4-3434085,1,cc:855307,0,PLAN SELECTO L2 (EX L200),(4) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,15625000.0,2026-03-20,AUT/FAM/M.VAN,AUTOS PARTICULARES,TOYOTA,ETIOS,2026-03-01,1411.1904761904761,1.0,15625000.0,11072.211911591025
4-3434086,1,cc:846287,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,CARMARTI,4037420.0,2026-03-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,CLIO,2026-03-01,1411.1904761904761,1.0,4037420.0,2861.0028682301336
4-3434112,1,cc:846308,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MDSALVAT,14000000.0,2026-03-18,P GII +1000Kg,PICK UPS,MAZDA,PICK-UP,2026-03-01,1411.1904761904761,1.0,14000000.0,9920.701872785557
4-3434117,8,cc:846315,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MCICCOCI,23538080.01,2026-03-20,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,VENTO,2026-03-01,1411.1904761904761,1.0,23538080.01,16679.591031213095
4-3434117,8,cc:846315,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DROSTAN,23538080.01,2026-03-20,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,VENTO,2026-03-01,1411.1904761904761,1.0,23538080.01,16679.591031213095
4-3434139,1,cc:846418,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,YPIZARRO,86620.0,2026-03-17,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,ONIX,2026-03-01,1411.1904761904761,1.0,86620.0,61.38079973004893
4-3434172,1,cc:846354,25,"25 - R.C., ACC, INCENDIO Y ROBO TOTAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,16319065.0,2026-03-04,P GII +1000Kg,PICK UPS,FORD,F-100,2026-03-01,1411.1904761904761,1.0,16319065.0,11564.041336257804
4-3434237,1,cc:845850,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,AFUNES,16632818.0,2026-03-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2026-03-01,1411.1904761904761,1.0,16632818.0,11786.37347730724
4-3434237,1,cc:845850,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,16632818.0,2026-03-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2026-03-01,1411.1904761904761,1.0,16632818.0,11786.37347730724
4-3434237,1,cc:845850,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DSECRETI,16632818.0,2026-03-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2026-03-01,1411.1904761904761,1.0,16632818.0,11786.37347730724
4-3434237,1,cc:845850,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,EAGOSTIN,16632818.0,2026-03-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2026-03-01,1411.1904761904761,1.0,16632818.0,11786.37347730724
4-3434239,1,cc:846468,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,10582831.0,2026-03-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2026-03-01,1411.1904761904761,1.0,10582831.0,7499.222237219504
4-3434239,1,cc:846468,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,ERUIZ,10582831.0,2026-03-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2026-03-01,1411.1904761904761,1.0,10582831.0,7499.222237219504
4-3434264,1,cc:847567,34,PLAN IGNIS L2 (EX 34),(1) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,ESEGOVIA,4087725.0,2026-03-12,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,128,2026-03-01,1411.1904761904761,1.0,4087725.0,2896.6500759237388
4-3434264,1,cc:847567,34,PLAN IGNIS L2 (EX 34),(1) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MFERES,4087725.0,2026-03-12,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,128,2026-03-01,1411.1904761904761,1.0,4087725.0,2896.6500759237388
4-3434398,1,cc:846764,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MVIVIANO,8500000.0,2026-03-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,PALIO,2026-03-01,1411.1904761904761,1.0,8500000.0,6023.283279905518
4-3434425,1,cc:846803,36,"36 - R.C., INC. Y ROBO TOTAL Y PARCIAL",(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MVINCIGU,16480000.0,2026-03-10,P GII +1000Kg,PICK UPS,FORD,RANGER,2026-03-01,1411.1904761904761,1.0,16480000.0,11678.083347393285
4-3434439,1,cc:856935,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,15414000.0,2026-03-18,JEEP/CAM.FAM,JEEPS,CHEVROLET,TRACKER,2026-03-01,1411.1904761904761,1.0,15414000.0,10922.6927619369
4-3434439,1,cc:856935,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,ESEGOVIA,15414000.0,2026-03-18,JEEP/CAM.FAM,JEEPS,CHEVROLET,TRACKER,2026-03-01,1411.1904761904761,1.0,15414000.0,10922.6927619369
4-3434447,1,cc:846787,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,8340000.0,2026-03-31,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,SPARK,2026-03-01,1411.1904761904761,1.0,8340000.0,5909.903829930825
4-3434482,1,cc:846910,36,"36 - R.C., INC. Y ROBO TOTAL Y PARCIAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DMOGGI,12344620.01,2026-03-03,P GII +1000Kg,PICK UPS,FORD,RANGER,2026-03-01,1411.1904761904761,1.0,12344620.01,8747.663918002363
4-3434482,1,cc:846910,36,"36 - R.C., INC. Y ROBO TOTAL Y PARCIAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,EVALENTE,12344620.01,2026-03-03,P GII +1000Kg,PICK UPS,FORD,RANGER,2026-03-01,1411.1904761904761,1.0,12344620.01,8747.663918002363
4-3434509,1,cc:853780,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,15040000.0,2026-03-10,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2026-03-01,1411.1904761904761,1.0,15040000.0,10657.668297621056
4-3434584,1,cc:847106,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,HZALAZAR,13921500.0,2026-03-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SANDERO,2026-03-01,1411.1904761904761,1.0,13921500.0,9865.075080141725
4-3434584,1,cc:847106,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DSECRETI,13921500.0,2026-03-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SANDERO,2026-03-01,1411.1904761904761,1.0,13921500.0,9865.075080141725
